player_id,install_date,country,device_type,acquisition_channel,campaign_name,sessions_day_1,sessions_day_7,total_playtime_minutes,levels_completed,in_app_purchases_gbp,ad_views,retained_day_1,retained_day_7,retained_day_30,churned,basic_player_segment
P00870,2026-02-07,United Kingdom,iOS,Organic,Organic,9,5,155.1,11,0.0,12,1,1,0,1,Churned
P00871,2026-01-15,United Kingdom,Android,Organic,Organic,9,12,230.7,16,9.99,27,1,1,1,0,High-Value Retained
P00872,2026-03-05,Canada,PC,Facebook Ads,FB_Retargeting,3,3,79.8,9,0.0,7,1,1,0,1,Churned
P00873,2026-03-30,United Kingdom,iOS,Influencer Campaign,Creator_B,1,3,42.9,6,0.0,5,1,1,0,1,Churned
P00874,2026-01-28,Germany,iOS,Facebook Ads,FB_Interest_Gaming,3,0,60.0,4,0.0,0,1,0,1,0,At-Risk Early Drop-off
P00875,2026-03-15,Japan,iOS,Influencer Campaign,Creator_B,1,1,35.7,5,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00876,2026-02-08,Japan,Android,TikTok Ads,TT_Retention_Test,4,1,98.7,8,0.0,5,1,1,0,1,Churned
P00877,2026-02-26,France,Android,Facebook Ads,FB_Retargeting,2,5,127.0,6,0.0,9,1,1,0,1,Churned
P00878,2026-01-17,United States,Android,TikTok Ads,TT_Launch_Boost,8,12,285.2,19,1.99,26,1,1,1,0,High-Value Retained
P00879,2026-03-27,India,Android,Google Ads,GAds_Search,7,6,172.2,15,0.0,8,1,1,0,1,Churned
P00880,2026-03-31,Japan,Android,Google Ads,GAds_Search,2,4,112.0,8,0.0,13,1,1,0,1,Churned
P00881,2026-02-13,United States,iOS,Organic,Organic,2,0,86.0,4,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00882,2026-01-25,Brazil,PC,TikTok Ads,TT_Gameplay_Clips,5,5,119.3,9,0.0,12,1,1,1,0,Loyal/Engaged
P00883,2026-01-17,United States,iOS,App Store Search,Store_Search_Brand,12,14,261.8,14,0.0,29,1,1,1,0,Loyal/Engaged
P00884,2026-01-13,India,iOS,Organic,Organic,8,10,224.0,16,1.99,29,1,1,0,1,Churned
P00885,2026-03-25,South Korea,Android,Organic,Organic,5,3,75.4,7,0.0,2,1,1,0,1,Churned
P00886,2026-01-25,United Kingdom,Android,TikTok Ads,TT_Gameplay_Clips,1,1,116.3,8,0.0,2,1,1,0,1,Churned
P00887,2026-03-09,Japan,iOS,Influencer Campaign,Creator_A,0,1,83.4,6,1.99,1,0,0,0,1,Churned
P00888,2026-01-10,France,Android,Google Ads,GAds_AppInstall,6,8,233.1,15,0.0,20,1,1,1,0,Loyal/Engaged
P00889,2026-03-08,South Korea,Android,Facebook Ads,FB_Retargeting,1,1,56.6,5,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00890,2026-01-18,Nigeria,iOS,Organic,Organic,3,5,132.8,8,0.0,12,1,1,0,1,Churned
P00891,2026-03-27,India,Android,Google Ads,GAds_Display,4,2,79.5,4,0.0,8,1,1,0,1,Churned
P00892,2026-02-03,United Kingdom,Android,TikTok Ads,TT_Gameplay_Clips,3,1,93.1,9,0.0,1,1,1,0,1,Churned
P00893,2026-01-08,United States,iOS,Influencer Campaign,Creator_C,2,2,44.6,4,0.0,2,1,1,0,1,Churned
P00894,2026-02-09,United Kingdom,Android,Google Ads,GAds_AppInstall,6,7,103.4,8,0.0,15,1,1,0,1,Churned
P00895,2026-03-24,South Korea,iOS,Organic,Organic,3,3,75.2,7,0.0,3,1,1,0,1,Churned
P00896,2026-02-11,India,Android,Organic,Organic,7,9,162.6,12,0.0,19,1,1,1,0,Loyal/Engaged
P00897,2026-02-10,India,Android,Organic,Organic,5,6,183.9,10,0.0,11,1,1,1,0,Loyal/Engaged
P00898,2026-01-06,Japan,iOS,TikTok Ads,TT_Gameplay_Clips,4,5,172.4,8,0.0,13,1,1,0,1,Churned
P00899,2026-02-21,United Kingdom,Android,Organic,Organic,2,6,87.9,6,0.0,20,1,1,0,1,Churned
P00900,2026-01-26,Canada,PC,Facebook Ads,FB_Lookalike,3,2,115.3,9,0.0,3,1,1,0,1,Churned
P00901,2026-03-05,United Kingdom,Android,Google Ads,GAds_AppInstall,6,4,154.8,9,0.0,14,1,1,0,1,Churned
P00902,2026-02-28,United States,PC,Organic,Organic,2,5,71.8,5,0.0,11,1,1,1,0,Loyal/Engaged
P00903,2026-02-25,United States,iOS,Organic,Organic,1,3,69.2,10,0.0,7,1,1,1,0,New/Casual
P00904,2026-02-28,Nigeria,iOS,Organic,Organic,5,6,132.5,6,0.0,13,1,1,1,0,Loyal/Engaged
P00905,2026-03-11,United States,iOS,Influencer Campaign,Creator_A,12,10,269.7,15,0.0,22,1,1,1,0,Loyal/Engaged
P00906,2026-02-02,United Kingdom,iOS,Organic,Organic,4,11,168.3,15,0.0,21,1,1,0,1,Churned
P00907,2026-02-22,United Kingdom,iOS,Facebook Ads,FB_Lookalike,2,16,240.5,15,0.0,34,1,1,1,0,Loyal/Engaged
P00908,2026-01-22,United Kingdom,iOS,Influencer Campaign,Creator_C,7,1,85.9,5,1.99,1,1,0,0,1,At-Risk Early Drop-off
P00909,2026-01-21,South Korea,PC,Google Ads,GAds_AppInstall,9,5,178.8,14,9.99,13,1,1,1,0,High-Value Retained
P00910,2026-03-11,Brazil,Android,Influencer Campaign,Creator_C,7,5,145.6,10,49.99,12,1,1,1,0,High-Value Retained
P00911,2026-03-11,South Korea,Android,TikTok Ads,TT_Retention_Test,4,2,77.6,6,0.0,7,1,1,0,1,Churned
P00912,2026-01-04,Canada,iOS,App Store Search,Store_Search_Brand,7,12,229.7,15,0.0,21,1,1,1,0,Loyal/Engaged
P00913,2026-03-16,United States,iOS,Organic,Organic,1,6,165.9,10,0.0,14,1,1,0,1,Churned
P00914,2026-03-03,India,iOS,Organic,Organic,4,5,116.6,6,0.0,9,1,1,0,1,Churned
P00915,2026-03-03,United States,Android,Facebook Ads,FB_Interest_Gaming,4,3,77.0,6,0.0,9,1,1,1,0,New/Casual
P00916,2026-01-24,United States,PC,App Store Search,Store_Search_Generic,8,6,185.6,10,0.0,16,1,1,1,0,Loyal/Engaged
P00917,2026-02-24,United States,Android,Influencer Campaign,Creator_B,4,3,99.4,8,0.0,5,1,1,0,1,Churned
P00918,2026-01-09,United Kingdom,iOS,Organic,Organic,4,16,223.6,15,0.0,39,1,1,1,0,Loyal/Engaged
P00919,2026-01-03,United States,Android,Organic,Organic,3,2,138.8,11,0.0,2,1,1,1,0,New/Casual
P00920,2026-01-31,United States,iOS,App Store Search,Store_Search_Generic,4,3,94.2,9,0.0,6,1,1,1,0,New/Casual
P00921,2026-02-09,France,iOS,Organic,Organic,8,6,161.6,10,0.0,9,1,1,0,1,Churned
P00922,2026-02-05,United Kingdom,Android,Influencer Campaign,Creator_C,9,11,243.0,16,0.0,25,1,1,0,1,Churned
P00923,2026-01-24,United States,Android,Influencer Campaign,Creator_A,5,7,202.3,14,9.99,19,1,1,1,0,High-Value Retained
P00924,2026-01-06,India,iOS,Google Ads,GAds_Display,5,3,69.0,6,0.0,3,1,1,0,1,Churned
P00925,2026-03-07,United Kingdom,iOS,TikTok Ads,TT_Retention_Test,4,3,109.9,7,0.0,5,1,1,1,0,New/Casual
P00926,2026-03-25,United States,PC,TikTok Ads,TT_Gameplay_Clips,3,2,135.2,7,0.0,2,1,1,0,1,Churned
P00927,2026-03-16,India,iOS,Organic,Organic,2,4,102.2,9,9.99,10,1,1,0,1,Churned
P00928,2026-01-04,United Kingdom,iOS,Influencer Campaign,Creator_C,1,1,24.1,0,0.0,3,1,0,1,0,At-Risk Early Drop-off
P00929,2026-03-20,United Kingdom,iOS,TikTok Ads,TT_Retention_Test,9,10,211.5,13,19.99,30,1,1,1,0,High-Value Retained
P00930,2026-01-06,Nigeria,iOS,Influencer Campaign,Creator_C,3,6,136.2,4,0.0,16,1,1,0,1,Churned
P00931,2026-02-20,United States,iOS,Organic,Organic,4,3,136.3,7,0.0,6,1,1,0,1,Churned
P00932,2026-03-03,Germany,Android,App Store Search,Store_Search_Generic,7,10,202.5,11,0.0,24,1,1,0,1,Churned
P00933,2026-02-26,India,iOS,TikTok Ads,TT_Retention_Test,3,5,139.7,12,0.0,9,1,1,1,0,Loyal/Engaged
P00934,2026-03-07,United Kingdom,Android,Organic,Organic,3,10,143.1,11,0.0,24,1,1,0,1,Churned
P00935,2026-03-20,Germany,Android,Organic,Organic,6,5,106.9,7,0.0,12,1,1,0,1,Churned
P00936,2026-03-16,Nigeria,Android,Facebook Ads,FB_Interest_Gaming,3,5,106.9,9,0.0,5,1,1,0,1,Churned
P00937,2026-01-08,United Kingdom,Android,Facebook Ads,FB_Retargeting,3,4,143.0,12,0.0,10,1,1,0,1,Churned
P00938,2026-01-26,France,Android,Influencer Campaign,Creator_C,5,4,124.7,9,0.0,5,1,1,0,1,Churned
P00939,2026-02-20,United States,iOS,Organic,Organic,7,11,230.2,12,0.0,20,1,1,1,0,Loyal/Engaged
P00940,2026-02-14,Nigeria,Android,Organic,Organic,2,4,106.0,7,0.0,7,1,1,0,1,Churned
P00941,2026-02-13,United Kingdom,Android,Google Ads,GAds_Search,5,8,198.7,13,0.0,16,1,1,1,0,Loyal/Engaged
P00942,2026-01-05,Nigeria,PC,TikTok Ads,TT_Launch_Boost,3,1,55.7,3,0.0,2,1,0,1,0,At-Risk Early Drop-off
P00943,2026-03-11,United States,Android,Google Ads,GAds_Search,6,17,304.2,20,0.0,36,1,1,1,0,Loyal/Engaged
P00944,2026-01-26,India,PC,App Store Search,Store_Search_Generic,8,10,198.2,14,0.0,23,1,1,0,1,Churned
P00945,2026-03-09,United Kingdom,Android,App Store Search,Store_Search_Generic,2,4,148.6,11,0.0,15,1,1,0,1,Churned
P00946,2026-01-19,Canada,iOS,App Store Search,Store_Search_Generic,9,10,207.0,14,0.0,19,1,1,1,0,Loyal/Engaged
P00947,2026-03-25,Nigeria,Android,Influencer Campaign,Creator_C,4,8,140.9,11,1.99,12,1,1,1,0,High-Value Retained
P00948,2026-01-20,Brazil,PC,TikTok Ads,TT_Retention_Test,3,2,96.7,7,0.0,4,1,1,0,1,Churned
P00949,2026-01-12,Germany,Android,TikTok Ads,TT_Gameplay_Clips,3,5,121.0,9,0.0,12,1,1,1,0,Loyal/Engaged
P00950,2026-02-16,France,iOS,Google Ads,GAds_AppInstall,1,0,51.2,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00951,2026-01-01,India,Android,Influencer Campaign,Creator_C,3,4,112.7,7,0.0,10,1,1,1,0,New/Casual
P00952,2026-03-31,India,iOS,Organic,Organic,3,1,43.7,7,0.0,1,1,0,1,0,At-Risk Early Drop-off
P00953,2026-01-14,United States,iOS,TikTok Ads,TT_Launch_Boost,6,8,219.3,10,0.0,8,1,1,1,0,Loyal/Engaged
P00954,2026-03-05,Germany,iOS,Organic,Organic,9,12,273.3,19,1.99,27,1,1,1,0,High-Value Retained
P00955,2026-02-07,India,iOS,Google Ads,GAds_Search,1,0,77.0,5,0.0,0,1,0,1,0,At-Risk Early Drop-off
P00956,2026-02-06,South Korea,Android,Influencer Campaign,Creator_C,5,18,277.8,16,0.0,46,1,1,1,0,Loyal/Engaged
P00957,2026-01-11,Japan,iOS,Influencer Campaign,Creator_B,0,1,57.4,6,0.0,2,0,0,0,1,Churned
P00958,2026-03-18,United States,Android,Organic,Organic,17,27,499.9,27,0.0,49,1,1,1,0,Loyal/Engaged
P00959,2026-01-03,United States,iOS,App Store Search,Store_Search_Generic,2,11,211.2,12,0.0,22,1,1,1,0,Loyal/Engaged
P00960,2026-02-02,Nigeria,iOS,Facebook Ads,FB_Retargeting,6,17,316.0,18,0.0,31,1,1,1,0,Loyal/Engaged
P00961,2026-01-06,Brazil,iOS,Organic,Organic,0,2,63.8,5,0.0,8,0,1,0,1,Churned
P00962,2026-02-19,Nigeria,iOS,Organic,Organic,3,1,33.1,2,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00963,2026-01-10,Nigeria,iOS,Organic,Organic,2,3,131.5,13,0.0,3,1,1,0,1,Churned
P00964,2026-01-05,India,iOS,Organic,Organic,3,2,96.9,11,0.0,3,1,1,0,1,Churned
P00965,2026-01-23,United States,Android,App Store Search,Store_Search_Generic,2,2,59.8,1,0.0,4,1,1,1,0,New/Casual
P00966,2026-01-10,India,iOS,Google Ads,GAds_Display,6,5,153.2,12,0.0,10,1,1,0,1,Churned
P00967,2026-02-13,Canada,iOS,Influencer Campaign,Creator_B,5,3,73.2,8,0.0,5,1,1,0,1,Churned
P00968,2026-01-02,United States,iOS,TikTok Ads,TT_Launch_Boost,1,3,105.4,9,0.0,9,1,1,0,1,Churned
P00969,2026-01-13,Nigeria,Android,Organic,Organic,3,5,82.2,5,9.99,11,1,1,1,0,High-Value Retained
P00970,2026-02-09,Brazil,PC,Google Ads,GAds_Display,2,1,57.5,5,0.0,4,1,0,0,1,At-Risk Early Drop-off
P00971,2026-01-02,United Kingdom,Android,Organic,Organic,2,6,129.1,8,0.0,18,1,1,1,0,Loyal/Engaged
P00972,2026-03-25,United States,iOS,Google Ads,GAds_AppInstall,7,2,141.0,9,0.0,3,1,1,1,0,New/Casual
P00973,2026-03-06,South Korea,iOS,App Store Search,Store_Search_Generic,6,9,193.7,10,0.0,21,1,1,1,0,Loyal/Engaged
P00974,2026-03-04,United Kingdom,PC,Google Ads,GAds_Display,0,3,86.9,7,0.0,4,0,1,0,1,Churned
P00975,2026-03-14,Germany,iOS,Google Ads,GAds_Display,9,4,154.3,8,0.0,10,1,1,1,0,New/Casual
P00976,2026-01-17,Germany,iOS,Organic,Organic,5,4,122.2,8,0.0,8,1,1,0,1,Churned
P00977,2026-01-09,Nigeria,iOS,Organic,Organic,4,4,117.1,6,0.0,9,1,1,0,1,Churned
P00978,2026-03-16,France,iOS,Organic,Organic,1,2,62.3,6,0.0,8,1,1,0,1,Churned
P00979,2026-01-15,United States,iOS,Google Ads,GAds_Display,7,6,120.8,7,0.0,12,1,1,1,0,Loyal/Engaged
P00980,2026-01-24,Germany,Android,Organic,Organic,4,11,179.8,13,0.0,31,1,1,1,0,Loyal/Engaged
P00981,2026-02-07,United States,iOS,TikTok Ads,TT_Gameplay_Clips,3,5,125.1,11,0.0,11,1,1,1,0,Loyal/Engaged
P00982,2026-02-04,France,Android,Google Ads,GAds_Search,8,5,152.8,14,0.0,8,1,1,0,1,Churned
P00983,2026-02-18,United Kingdom,iOS,TikTok Ads,TT_Gameplay_Clips,2,3,83.1,2,0.0,8,1,1,0,1,Churned
P00984,2026-03-10,Germany,iOS,Organic,Organic,9,15,278.9,16,0.0,32,1,1,1,0,Loyal/Engaged
P00985,2026-03-03,United States,PC,Organic,Organic,5,7,137.4,9,0.0,20,1,1,0,1,Churned
P00986,2026-03-01,United States,iOS,App Store Search,Store_Search_Generic,3,3,82.7,8,0.0,5,1,1,0,1,Churned
P00987,2026-02-19,United States,Android,Facebook Ads,FB_Retargeting,2,4,91.3,4,0.0,18,1,1,0,1,Churned
P00988,2026-03-19,United States,Android,Google Ads,GAds_Display,2,2,75.1,4,0.0,8,1,1,0,1,Churned
P00989,2026-03-16,India,iOS,Organic,Organic,9,12,260.8,17,0.0,29,1,1,1,0,Loyal/Engaged
P00990,2026-01-09,United States,PC,App Store Search,Store_Search_Generic,5,6,142.5,10,1.99,13,1,1,1,0,High-Value Retained
P00991,2026-02-03,Japan,iOS,Facebook Ads,FB_Lookalike,9,14,249.3,17,0.0,32,1,1,1,0,Loyal/Engaged
P00992,2026-03-17,South Korea,Android,TikTok Ads,TT_Retention_Test,8,9,172.0,12,0.0,19,1,1,0,1,Churned
P00993,2026-02-04,Germany,iOS,Influencer Campaign,Creator_C,2,2,139.9,10,0.0,7,1,1,1,0,New/Casual
P00994,2026-01-01,United Kingdom,Android,Organic,Organic,2,1,34.8,4,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00995,2026-02-09,United States,iOS,Google Ads,GAds_AppInstall,1,3,66.0,6,0.0,9,1,1,0,1,Churned
P00996,2026-03-05,India,Android,Google Ads,GAds_Display,2,2,87.9,8,0.0,8,1,1,1,0,New/Casual
P00997,2026-01-22,United States,Android,Organic,Organic,8,5,168.0,7,4.99,16,1,1,0,1,Churned
P00998,2026-03-01,United Kingdom,PC,App Store Search,Store_Search_Brand,3,0,72.0,9,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00999,2026-03-05,Germany,PC,Facebook Ads,FB_Lookalike,1,2,55.9,1,0.0,5,1,1,0,1,Churned
P01000,2026-03-13,India,Android,Google Ads,GAds_Search,5,5,141.0,8,0.0,5,1,1,0,1,Churned
P01001,2026-01-11,India,Android,Organic,Organic,2,2,76.5,6,0.0,5,1,1,1,0,New/Casual
P01002,2026-01-14,United Kingdom,iOS,Organic,Organic,2,5,103.2,9,0.0,18,1,1,0,1,Churned
P01003,2026-03-01,France,iOS,TikTok Ads,TT_Retention_Test,3,5,125.1,3,0.0,12,1,1,0,1,Churned
P01004,2026-01-30,United States,iOS,Facebook Ads,FB_Lookalike,1,6,141.4,10,1.99,16,1,1,1,0,High-Value Retained
P01005,2026-02-04,United States,iOS,Organic,Organic,5,10,194.4,14,0.0,21,1,1,1,0,Loyal/Engaged
P01006,2026-03-26,Japan,iOS,Google Ads,GAds_AppInstall,3,2,82.6,9,0.0,3,1,1,1,0,New/Casual
P01007,2026-02-06,United States,Android,Facebook Ads,FB_Retargeting,5,2,125.7,8,0.0,0,1,1,1,0,New/Casual
P01008,2026-01-05,United States,iOS,Organic,Organic,5,9,207.0,13,19.99,21,1,1,1,0,High-Value Retained
P01009,2026-03-24,United Kingdom,Android,Facebook Ads,FB_Interest_Gaming,1,1,94.6,6,0.0,1,1,1,0,1,Churned
P01010,2026-03-19,Japan,iOS,Organic,Organic,9,8,159.1,10,1.99,21,1,1,1,0,High-Value Retained
P01011,2026-01-26,India,iOS,App Store Search,Store_Search_Brand,3,4,129.6,7,0.0,7,1,1,0,1,Churned
P01012,2026-03-03,France,Android,Google Ads,GAds_Search,8,8,210.0,12,0.0,29,1,1,0,1,Churned
P01013,2026-01-04,Brazil,Android,Organic,Organic,1,2,44.9,5,0.0,3,1,1,0,1,Churned
P01014,2026-03-30,United Kingdom,Android,TikTok Ads,TT_Launch_Boost,1,0,49.3,5,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01015,2026-02-11,Nigeria,Android,TikTok Ads,TT_Launch_Boost,3,3,121.3,10,0.0,4,1,1,0,1,Churned
P01016,2026-03-30,United States,iOS,Facebook Ads,FB_Retargeting,5,7,138.3,10,0.0,15,1,1,0,1,Churned
P01017,2026-01-18,United Kingdom,Android,Facebook Ads,FB_Interest_Gaming,5,9,194.1,14,0.0,14,1,1,0,1,Churned
P01018,2026-02-09,Nigeria,iOS,Google Ads,GAds_Search,2,5,132.8,11,0.0,10,1,1,0,1,Churned
P01019,2026-03-13,Japan,iOS,Organic,Organic,6,14,224.2,11,0.0,29,1,1,1,0,Loyal/Engaged
P01020,2026-02-08,United Kingdom,iOS,Organic,Organic,0,3,67.4,4,0.0,1,0,1,0,1,Churned
P01021,2026-01-14,United States,iOS,Organic,Organic,4,3,110.5,8,0.0,6,1,1,1,0,New/Casual
P01022,2026-02-01,United States,iOS,Google Ads,GAds_Search,2,2,55.1,5,0.0,2,1,1,1,0,New/Casual
P01023,2026-02-20,United States,PC,Influencer Campaign,Creator_A,5,5,113.0,7,0.0,13,1,1,1,0,Loyal/Engaged
P01024,2026-02-07,Japan,PC,TikTok Ads,TT_Retention_Test,2,2,71.6,8,0.0,3,1,1,0,1,Churned
P01025,2026-01-23,Nigeria,iOS,Organic,Organic,5,2,119.0,13,0.0,2,1,1,0,1,Churned
P01026,2026-03-04,Nigeria,iOS,Google Ads,GAds_Search,4,1,95.1,8,0.0,1,1,1,1,0,New/Casual
P01027,2026-01-15,Brazil,iOS,Influencer Campaign,Creator_C,7,7,153.5,11,1.99,18,1,1,0,1,Churned
P01028,2026-01-25,United Kingdom,iOS,Facebook Ads,FB_Lookalike,5,4,139.3,11,0.0,6,1,1,0,1,Churned
P01029,2026-01-17,Nigeria,PC,Influencer Campaign,Creator_C,21,26,494.1,26,0.0,42,1,1,1,0,Loyal/Engaged
P01030,2026-03-07,Canada,iOS,Organic,Organic,6,6,114.7,8,0.0,12,1,1,1,0,Loyal/Engaged
P01031,2026-03-19,Germany,Android,Organic,Organic,4,8,153.8,13,0.0,16,1,1,1,0,Loyal/Engaged
P01032,2026-02-22,South Korea,iOS,Influencer Campaign,Creator_C,8,7,211.1,12,1.99,15,1,1,1,0,High-Value Retained
P01033,2026-02-20,Brazil,PC,Facebook Ads,FB_Interest_Gaming,2,0,67.4,3,0.0,1,1,0,0,1,At-Risk Early Drop-off
P01034,2026-02-08,Canada,iOS,TikTok Ads,TT_Gameplay_Clips,3,7,143.0,10,0.0,16,1,1,1,0,Loyal/Engaged
P01035,2026-02-20,India,Android,Facebook Ads,FB_Lookalike,9,4,144.6,10,0.0,11,1,1,1,0,New/Casual
P01036,2026-03-11,United Kingdom,iOS,Influencer Campaign,Creator_B,3,0,49.3,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01037,2026-01-06,United Kingdom,Android,Google Ads,GAds_Display,7,5,153.7,15,0.0,19,1,1,0,1,Churned
P01038,2026-03-08,United States,iOS,Facebook Ads,FB_Retargeting,4,2,64.3,5,0.0,7,1,1,0,1,Churned
P01039,2026-01-07,United States,iOS,TikTok Ads,TT_Gameplay_Clips,2,2,66.3,3,0.0,2,1,1,0,1,Churned
P01040,2026-02-20,Nigeria,PC,Google Ads,GAds_AppInstall,3,5,113.6,8,9.99,13,1,1,1,0,High-Value Retained
P01041,2026-03-13,Germany,PC,Google Ads,GAds_AppInstall,4,16,225.2,16,0.0,41,1,1,1,0,Loyal/Engaged
P01042,2026-02-11,Japan,Android,Influencer Campaign,Creator_C,2,0,30.0,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01043,2026-03-05,Nigeria,Android,Influencer Campaign,Creator_B,4,6,149.3,11,0.0,18,1,1,1,0,Loyal/Engaged
P01044,2026-01-15,Nigeria,Android,Influencer Campaign,Creator_A,2,1,63.2,4,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01045,2026-01-29,United Kingdom,iOS,Organic,Organic,7,14,251.3,19,0.0,37,1,1,1,0,Loyal/Engaged
P01046,2026-02-02,United Kingdom,iOS,Facebook Ads,FB_Interest_Gaming,2,5,88.2,8,0.0,23,1,1,0,1,Churned
P01047,2026-01-27,Germany,iOS,Facebook Ads,FB_Lookalike,1,1,94.4,9,0.0,3,1,1,0,1,Churned
P01048,2026-02-05,Canada,Android,Facebook Ads,FB_Interest_Gaming,9,5,146.1,11,0.0,7,1,1,1,0,Loyal/Engaged
P01049,2026-01-29,India,iOS,Facebook Ads,FB_Interest_Gaming,0,3,77.3,8,0.0,5,0,1,1,0,New/Casual
P01050,2026-02-07,United Kingdom,iOS,Influencer Campaign,Creator_C,2,1,50.8,3,0.0,4,1,0,0,1,At-Risk Early Drop-off
P01051,2026-02-26,United Kingdom,Android,Google Ads,GAds_AppInstall,1,3,79.9,5,9.99,7,1,1,1,0,High-Value Retained
P01052,2026-01-27,Canada,Android,Google Ads,GAds_Display,4,10,198.4,16,1.99,24,1,1,1,0,High-Value Retained
P01053,2026-02-24,United States,iOS,Organic,Organic,1,3,44.7,8,0.0,4,1,1,0,1,Churned
P01054,2026-02-02,United Kingdom,iOS,TikTok Ads,TT_Gameplay_Clips,2,0,50.8,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01055,2026-03-09,Brazil,iOS,Facebook Ads,FB_Interest_Gaming,1,6,144.8,11,0.0,14,1,1,1,0,Loyal/Engaged
P01056,2026-03-27,United Kingdom,iOS,Influencer Campaign,Creator_C,6,8,223.0,14,0.0,15,1,1,1,0,Loyal/Engaged
P01057,2026-03-07,Germany,iOS,Organic,Organic,6,19,307.7,18,0.0,34,1,1,1,0,Loyal/Engaged
P01058,2026-01-10,United States,Android,Organic,Organic,3,2,84.0,7,0.0,1,1,1,1,0,New/Casual
P01059,2026-01-05,United Kingdom,Android,Facebook Ads,FB_Lookalike,4,2,146.3,12,0.0,3,1,1,0,1,Churned
P01060,2026-03-15,United States,Android,Organic,Organic,7,3,155.4,12,0.0,8,1,1,0,1,Churned
P01061,2026-02-07,India,iOS,Organic,Organic,0,0,19.6,2,0.0,0,0,0,0,1,Churned
P01062,2026-01-13,Canada,Android,Organic,Organic,1,1,39.5,5,0.0,4,1,0,0,1,At-Risk Early Drop-off
P01063,2026-01-31,Brazil,iOS,Organic,Organic,4,7,174.9,11,0.0,14,1,1,1,0,Loyal/Engaged
P01064,2026-02-16,United Kingdom,Android,Organic,Organic,10,11,221.7,15,0.0,34,1,1,0,1,Churned
P01065,2026-03-29,India,Android,TikTok Ads,TT_Gameplay_Clips,1,4,118.2,11,0.0,9,1,1,0,1,Churned
P01066,2026-02-21,United States,iOS,TikTok Ads,TT_Gameplay_Clips,4,2,99.4,3,0.0,2,1,1,0,1,Churned
P01067,2026-02-25,France,iOS,Influencer Campaign,Creator_B,3,8,167.9,13,19.99,19,1,1,0,1,Churned
P01068,2026-01-15,Germany,Android,Google Ads,GAds_Display,3,3,88.6,4,0.0,6,1,1,0,1,Churned
P01069,2026-01-29,Japan,iOS,Facebook Ads,FB_Lookalike,2,1,47.3,7,0.0,2,1,0,1,0,At-Risk Early Drop-off
P01070,2026-01-08,Canada,Android,Organic,Organic,18,13,371.5,21,0.0,29,1,1,1,0,Loyal/Engaged
P01071,2026-01-05,United Kingdom,iOS,Organic,Organic,3,4,100.8,5,0.0,8,1,1,0,1,Churned
P01072,2026-01-29,United Kingdom,Android,Facebook Ads,FB_Interest_Gaming,3,2,72.7,7,0.0,10,1,1,0,1,Churned
P01073,2026-02-16,India,iOS,Organic,Organic,1,1,53.0,6,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01074,2026-03-09,Nigeria,iOS,Google Ads,GAds_AppInstall,0,1,51.8,3,0.0,1,0,0,0,1,Churned
P01075,2026-03-17,India,Android,Google Ads,GAds_AppInstall,4,10,161.2,8,0.0,19,1,1,1,0,Loyal/Engaged
P01076,2026-02-14,United States,iOS,Google Ads,GAds_Display,3,4,92.9,7,0.0,9,1,1,0,1,Churned
P01077,2026-01-02,United States,iOS,Organic,Organic,9,12,235.5,13,0.0,30,1,1,1,0,Loyal/Engaged
P01078,2026-01-27,United Kingdom,iOS,TikTok Ads,TT_Retention_Test,1,5,124.1,7,0.0,7,1,1,0,1,Churned
P01079,2026-02-05,South Korea,iOS,Google Ads,GAds_AppInstall,7,12,212.9,14,0.0,29,1,1,1,0,Loyal/Engaged
P01080,2026-02-05,France,iOS,Organic,Organic,2,2,31.1,2,0.0,5,1,1,0,1,Churned
P01081,2026-01-26,Japan,iOS,Facebook Ads,FB_Retargeting,1,4,41.8,5,0.0,7,1,1,0,1,Churned
P01082,2026-02-12,United States,PC,Facebook Ads,FB_Lookalike,4,3,66.2,9,0.0,10,1,1,0,1,Churned
P01083,2026-01-27,Germany,iOS,App Store Search,Store_Search_Brand,5,5,169.0,11,0.0,10,1,1,1,0,Loyal/Engaged
P01084,2026-03-10,France,Android,Organic,Organic,1,1,55.4,5,49.99,5,1,0,0,1,At-Risk Early Drop-off
P01085,2026-01-20,United States,iOS,Influencer Campaign,Creator_B,4,5,139.5,14,0.0,11,1,1,0,1,Churned
P01086,2026-01-11,India,iOS,Google Ads,GAds_AppInstall,5,5,148.4,8,0.0,11,1,1,0,1,Churned
P01087,2026-03-15,South Korea,PC,TikTok Ads,TT_Retention_Test,1,11,176.4,14,0.0,22,1,1,1,0,Loyal/Engaged
